date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-07,9,6,0.0,4.1,1,1,95,03:20 PM,04:52 AM,06:43 AM,05:35 PM,3,5,7,5,17,86,77,5.8,1029,9,6,31,13
2020-02-08,10,5,0.0,5.6,1,1,100,04:25 PM,05:49 AM,06:42 AM,05:36 PM,1,6,8,6,11,53,66,0.0,1032,10,10,353,9
2020-02-09,14,6,0.0,8.7,1,1,100,05:34 PM,06:40 AM,06:41 AM,05:36 PM,3,9,11,9,9,1,57,0.0,1030,14,10,287,8
2020-02-10,15,7,0.0,7.2,1,1,83,06:44 PM,07:28 AM,06:40 AM,05:37 PM,3,10,11,10,14,39,59,0.0,1025,15,10,162,11
2020-02-11,12,6,0.0,4.1,1,1,75,07:54 PM,08:10 AM,06:40 AM,05:38 PM,9,8,11,8,23,97,87,12.1,1021,12,6,156,15
2020-02-12,16,11,0.0,4.1,1,1,68,09:02 PM,08:49 AM,06:39 AM,05:39 PM,10,13,13,13,9,69,85,4.2,1019,16,10,276,7
2020-02-13,15,6,0.0,4.1,1,1,60,10:08 PM,09:26 AM,06:38 AM,05:40 PM,11,10,12,10,18,76,88,0.5,1017,15,8,128,13
2020-02-14,17,13,0.0,7.2,1,1,53,11:14 PM,10:03 AM,06:37 AM,05:41 PM,13,15,15,15,19,74,91,0.0,1016,17,8,121,14
2020-02-15,16,2,0.0,4.1,1,1,45,No moonrise,10:41 AM,06:36 AM,05:41 PM,9,9,11,9,21,94,87,8.3,1020,16,6,330,16
2020-02-16,7,0,5.2,8.7,1,1,38,12:19 AM,11:21 AM,06:35 AM,05:42 PM,-7,-1,4,-1,28,25,47,2.7,1028,7,9,310,23
2020-02-17,9,4,0.0,8.7,1,1,30,01:23 AM,12:05 PM,06:34 AM,05:43 PM,-10,2,6,2,25,2,31,0.0,1030,9,10,307,20
2020-02-18,15,4,0.0,8.7,1,1,22,02:24 AM,12:52 PM,06:33 AM,05:44 PM,-6,7,9,7,11,7,38,0.0,1032,15,10,159,9
2020-02-19,11,4,0.0,8.7,1,1,15,03:22 AM,01:44 PM,06:32 AM,05:45 PM,1,6,8,6,15,46,62,0.0,1028,11,10,141,12
2020-02-20,16,9,0.0,8.7,1,1,7,04:15 AM,02:37 PM,06:31 AM,05:45 PM,6,11,12,11,13,5,67,0.0,1031,16,10,122,11
2020-02-21,18,9,0.0,7.2,1,1,0,05:04 AM,03:34 PM,06:30 AM,05:46 PM,7,11,13,11,19,31,69,0.0,1029,18,10,234,15
2020-02-22,20,12,0.0,8.7,1,1,0,05:47 AM,04:30 PM,06:29 AM,05:47 PM,5,16,17,16,13,0,55,0.0,1032,20,10,316,11
2020-02-23,14,10,0.0,8.7,1,1,0,06:24 AM,05:26 PM,06:28 AM,05:48 PM,2,10,11,10,21,11,54,0.0,1029,14,10,135,16
2020-02-24,20,11,0.0,8.7,1,1,0,06:59 AM,06:20 PM,06:27 AM,05:49 PM,9,14,15,14,22,14,70,0.0,1019,20,10,161,15
2020-02-25,22,15,0.0,7.2,1,1,8,07:30 AM,07:14 PM,06:26 AM,05:49 PM,13,19,20,19,19,45,74,0.0,1016,22,10,288,13
2020-02-26,14,8,0.0,5.7,1,1,15,08:00 AM,08:07 PM,06:25 AM,05:50 PM,7,10,12,10,16,42,72,0.0,1024,14,10,34,14
2020-02-27,14,9,0.0,8.7,1,1,23,08:28 AM,08:59 PM,06:24 AM,05:51 PM,4,9,11,9,16,18,65,0.0,1027,14,10,76,13
2020-02-28,18,9,0.0,5.7,1,1,30,08:58 AM,09:53 PM,06:23 AM,05:52 PM,8,12,13,12,19,82,71,0.3,1018,18,9,276,14
2020-02-29,15,10,0.0,4.2,1,1,38,09:28 AM,10:46 PM,06:22 AM,05:52 PM,8,12,12,12,7,100,78,3.7,1017,15,10,37,6
2020-03-01,12,9,0.0,4.2,1,1,44,10:01 AM,11:42 PM,06:21 AM,05:53 PM,7,9,11,9,15,91,77,0.1,1020,12,10,351,12
2020-03-02,11,7,0.0,7.2,1,1,51,10:37 AM,No moonset,06:20 AM,05:54 PM,2,7,9,7,16,46,63,0.1,1026,11,10,46,13
2020-03-03,12,8,0.0,4.3,1,1,58,11:18 AM,12:39 AM,06:18 AM,05:54 PM,4,9,10,9,7,84,66,0.3,1025,12,9,95,5
2020-03-04,14,7,0.0,7.2,1,1,65,12:06 PM,01:38 AM,06:17 AM,05:55 PM,1,9,10,9,13,57,56,0.2,1028,14,9,30,11
2020-03-05,14,6,0.0,8.7,1,1,73,01:00 PM,02:36 AM,06:16 AM,05:56 PM,-1,8,9,8,14,13,49,0.0,1028,14,10,66,11
2020-03-06,12,8,0.0,8.7,1,1,80,02:02 PM,03:33 AM,06:15 AM,05:56 PM,5,8,10,8,21,48,71,3.6,1019,12,9,138,17
2020-03-07,19,11,0.0,8.7,1,1,87,03:09 PM,04:26 AM,06:14 AM,05:57 PM,9,14,14,14,12,53,74,4.0,1016,19,10,217,10
2020-03-08,15,8,0.0,5.8,1,1,95,04:18 PM,05:15 AM,06:13 AM,05:58 PM,7,10,12,10,25,67,74,0.0,1015,15,10,124,19
2020-03-09,14,12,0.0,4.3,1,1,100,05:29 PM,05:59 AM,06:12 AM,05:59 PM,12,12,13,12,26,100,91,15.7,1008,14,9,244,18
2020-03-10,14,10,0.0,7.2,1,1,100,06:39 PM,06:40 AM,06:10 AM,05:59 PM,5,10,12,10,21,54,66,0.1,1018,14,10,326,17
2020-03-11,17,8,0.0,11.6,1,1,84,07:49 PM,07:20 AM,06:09 AM,06:00 PM,4,11,12,11,12,27,58,0.0,1022,17,10,208,9
2020-03-12,16,9,0.0,8.8,1,1,76,08:58 PM,07:57 AM,06:08 AM,06:01 PM,8,10,12,10,26,64,76,11.7,1019,16,9,149,19
2020-03-13,15,10,0.0,6.0,1,1,69,10:06 PM,08:36 AM,06:07 AM,06:01 PM,9,11,12,11,14,100,83,1.5,1021,15,9,139,11
2020-03-14,16,8,0.0,11.6,1,1,62,11:13 PM,09:17 AM,06:06 AM,06:02 PM,3,11,12,11,14,24,55,0.0,1023,16,10,288,11
2020-03-15,19,11,0.0,11.6,1,1,55,No moonrise,10:01 AM,06:04 AM,06:03 PM,2,15,15,15,17,14,44,0.0,1020,19,10,281,14
2020-03-16,15,10,0.0,11.6,1,1,47,12:17 AM,10:48 AM,06:03 AM,06:03 PM,2,11,12,11,16,32,52,0.0,1025,15,10,129,13
2020-03-17,21,11,0.0,11.6,1,1,40,01:18 AM,11:39 AM,06:02 AM,06:04 PM,8,16,16,16,15,24,62,0.1,1019,21,10,228,12
2020-03-18,24,13,0.0,11.6,1,1,33,02:13 AM,12:33 PM,06:01 AM,06:04 PM,11,18,19,18,16,6,64,0.0,1015,24,10,200,12
2020-03-19,21,11,0.0,12.5,1,1,25,03:03 AM,01:29 PM,05:59 AM,06:05 PM,4,17,17,17,17,9,45,0.0,1016,21,10,124,14
2020-03-20,18,12,0.0,12.5,1,1,18,03:47 AM,02:24 PM,05:58 AM,06:06 PM,6,15,15,15,19,0,53,0.0,1017,18,10,154,16
2020-03-21,24,16,0.0,12.5,1,1,11,04:26 AM,03:21 PM,05:57 AM,06:06 PM,12,19,20,19,13,32,65,10.4,1012,24,9,146,10
2020-03-22,22,14,0.0,11.8,1,1,4,05:01 AM,04:15 PM,05:56 AM,06:07 PM,11,17,18,17,14,48,69,7.7,1015,22,9,25,11
2020-03-23,20,12,0.0,12.5,1,1,0,05:33 AM,05:09 PM,05:55 AM,06:08 PM,3,15,15,15,12,12,45,0.0,1021,20,10,87,11
2020-03-24,19,11,0.0,12.6,1,1,0,06:02 AM,06:02 PM,05:53 AM,06:08 PM,4,14,15,14,23,30,52,0.0,1019,19,10,126,17
2020-03-25,21,13,0.0,12.6,1,1,3,06:31 AM,06:55 PM,05:52 AM,06:09 PM,12,16,17,16,32,35,72,0.3,1014,21,10,155,22
2020-03-26,25,18,0.0,7.9,1,1,11,07:00 AM,07:48 PM,05:51 AM,06:10 PM,18,20,21,20,12,74,86,7.7,1011,25,10,178,8
2020-03-27,14,9,0.0,7.9,1,1,18,07:30 AM,08:41 PM,05:50 AM,06:10 PM,7,11,13,11,25,94,68,17.5,1020,14,9,130,20
2020-03-28,9,6,0.0,7.9,1,1,25,08:01 AM,09:37 PM,05:48 AM,06:11 PM,3,5,7,5,19,77,73,14.0,1025,9,9,14,15
